Date,Open,High,Low,Close,Adj Close,Volume
1997-12-01,19.252413,21.864952,19.051447,20.819937,13.716761,3509821
1998-01-01,20.900322,21.864952,19.292604,19.895498,13.128591,3969605
1998-02-01,20.096462,23.713825,20.016077,21.503216,14.189490,3946219
1998-03-01,21.663986,24.517685,21.382637,23.914791,15.780832,4861676
1998-04-01,24.115755,26.567524,23.070740,24.155949,15.968742,4806692
1998-05-01,24.517685,25.924437,24.196140,25.723473,17.004984,2605436
1998-06-01,25.763666,28.135048,25.602894,28.135048,18.599205,3047924
1998-07-01,28.135048,29.943729,26.286175,26.929260,17.829729,3901435
1998-08-01,26.125402,27.210611,23.311897,24.196140,16.020149,4003191
1998-09-01,23.512861,27.331190,23.512861,25.723473,17.031385,2617748
1998-10-01,25.321543,25.723473,22.106110,23.110931,15.325733,4156702
1998-11-01,23.311897,27.733118,23.311897,26.326366,17.458014,27630485
1998-12-01,26.326366,30.546623,26.085209,30.064308,19.936781,8316886
1999-01-01,29.461414,32.435692,25.723473,30.948553,20.553883,4677939
1999-02-01,30.948553,32.154343,28.336014,31.350483,20.820808,3126173
1999-03-01,31.149517,33.561092,30.345659,33.159164,22.022017,2738170
1999-04-01,33.360130,33.360130,29.340836,29.581993,19.670927,2172524
1999-05-01,29.742765,34.565914,29.742765,31.270096,20.793455,2430652
1999-06-01,31.350483,31.752413,29.943729,30.024117,19.964926,2854855
1999-07-01,29.742765,30.747587,28.135048,29.702572,19.777622,4341933
1999-08-01,29.340836,29.742765,27.934084,29.742765,19.804377,3925318
1999-09-01,29.340836,30.546623,27.049839,29.461414,19.617041,3429707
1999-10-01,29.461414,29.581993,27.572348,27.572348,18.388742,2381637
1999-11-01,27.371384,28.617363,26.286175,27.733118,18.495964,5318473
1999-12-01,27.934084,29.742765,26.527330,28.336014,18.898054,8305939
2000-01-01,28.376205,28.376205,23.954985,26.004824,17.373230,6322505
2000-02-01,25.643087,29.702572,25.643087,27.532154,18.393604,9225505
2000-03-01,28.336014,28.938908,25.763666,28.778135,19.226009,5821672
2000-04-01,28.778135,32.596462,28.778135,31.913183,21.368378,9266307
2000-05-01,31.913183,35.771706,31.430868,35.369774,23.682829,5737203
2000-06-01,34.766880,36.133442,33.400322,34.083603,22.821642,5384653
2000-07-01,34.043407,36.374599,33.681671,35.369774,23.723413,6839762
2000-08-01,35.369774,36.173634,33.842445,34.123795,22.887693,2971420
2000-09-01,34.726688,36.495178,33.561092,35.892284,24.073872,2991199
2000-10-01,36.294212,42.483925,35.771706,41.961414,28.210497,4432123
2000-11-01,41.921223,44.131832,40.192924,43.408360,29.183285,5687072
2000-12-01,43.408360,44.011253,36.977493,40.594856,27.291771,15679873
2001-01-01,40.996784,41.398712,36.575562,38.022507,25.614134,7680580
2001-02-01,38.585209,40.996784,37.017685,40.996784,27.617779,6689485
2001-03-01,41.077171,43.207394,39.107716,39.710609,26.751339,5771663
2001-04-01,39.790997,42.805466,39.509647,42.604504,28.755190,2918671
2001-05-01,42.604504,42.604504,39.389069,40.273312,27.181799,5773526
2001-06-01,40.273312,42.403538,39.228294,40.506432,27.339140,4542714
2001-07-01,40.795818,44.212219,39.630226,41.599678,28.132715,3203050
2001-08-01,42.194534,43.609325,40.836014,42.122185,28.486073,4854711
2001-09-01,42.805466,43.448551,0.000000,43.448551,29.383053,4874988
2001-10-01,43.810287,43.810287,38.786175,39.469452,26.743425,18937783
2001-11-01,39.549839,42.427654,39.188103,41.599678,28.186808,5295710
2001-12-01,41.680065,42.524117,39.389069,41.800644,28.322983,7035566
2002-01-01,41.800644,43.006432,40.514469,42.524117,28.869797,4955598
2002-02-01,42.403538,47.757236,42.098072,46.463024,31.543940,6397021
2002-03-01,46.824760,47.226688,45.136658,46.824760,31.789522,5734967
2002-04-01,47.025723,49.750805,46.422829,48.030548,32.677326,4532889
2002-05-01,48.030548,51.245979,47.628616,50.691319,34.487587,6496292
2002-06-01,50.458199,51.591640,46.663986,50.249195,34.186783,7852875
2002-07-01,50.643085,51.045017,42.282959,45.418007,30.961145,9756191
2002-08-01,45.217041,48.223473,45.016075,48.102894,32.791428,4809055
2002-09-01,47.628616,47.628616,43.207394,45.241158,30.840603,5574365
2002-10-01,45.578777,47.130226,42.363342,45.458199,31.052727,7834587
2002-11-01,45.032154,47.765274,43.127010,43.207394,29.515205,7029095
2002-12-01,43.488747,44.654343,42.001610,43.014469,29.383404,7539884
2003-01-01,43.006432,44.051449,41.672028,42.443729,29.056292,6384832
2003-02-01,42.684887,45.980705,42.443729,45.016075,30.817297,8170219
2003-03-01,45.008038,45.016075,42.363342,42.644695,29.193880,5851776
2003-04-01,42.926044,45.377815,42.403538,45.016075,30.902525,4121125
2003-05-01,45.136658,48.231510,45.136658,47.950161,32.916695,4814530
2003-06-01,47.950161,50.827972,47.467846,49.839230,34.213509,5042428
2003-07-01,49.437298,50.844051,48.271706,50.844051,34.989403,4660646
2003-08-01,50.442123,52.250805,49.638264,49.718651,34.214924,4344422
2003-09-01,49.517685,50.980705,48.432476,48.432476,33.329819,5035461
2003-10-01,48.432476,51.647911,47.869774,51.326366,35.407261,3813362
2003-11-01,51.446945,52.049839,49.115757,49.557877,34.187248,5380673
2003-12-01,49.718651,53.778133,48.954983,53.697750,37.043133,6152576
2004-01-01,53.697750,55.024117,51.848873,52.733120,36.465466,5190841
2004-02-01,52.934086,54.019295,50.707394,52.620579,36.387646,6097094
2004-03-01,52.612541,53.536976,49.598072,50.321545,34.797836,6878450
2004-04-01,50.466236,51.607716,46.784565,47.226688,32.757317,7929628
2004-05-01,47.829582,51.245979,46.872990,50.844051,35.266376,7182981
2004-06-01,50.723473,51.125401,48.303860,49.115757,34.067589,5521868
2004-07-01,49.413181,50.643085,47.918007,50.080387,34.841717,4764147
2004-08-01,49.718651,50.000000,47.700966,48.231510,33.555439,3649150
2004-09-01,48.191319,52.491962,47.845657,52.049839,36.211891,5070793
2004-10-01,52.234726,53.657555,50.562702,53.135048,37.079872,4637631
2004-11-01,53.127010,56.471062,52.773312,54.799034,38.241066,6160287
2004-12-01,54.871384,58.167202,54.782959,57.893890,40.400784,12869926
2005-01-01,57.757236,60.048233,55.675240,59.163986,41.400898,6425259
2005-02-01,59.284565,60.401928,56.752411,57.154343,39.994621,5428692
2005-03-01,57.596462,59.163986,56.872990,58.400322,40.866524,5698018
2005-04-01,58.665596,61.495178,57.186497,61.366558,43.067711,4243905
2005-05-01,61.366558,61.366558,57.556271,58.287781,40.906998,6163272
2005-06-01,58.360130,59.316719,56.591640,58.127010,40.794174,7543743
2005-07-01,58.601288,58.979099,54.967846,55.209003,38.859276,9424047
2005-08-01,55.426044,56.816719,55.265274,55.771706,39.255360,5501217
2005-09-01,55.747589,58.432476,55.393890,56.165596,39.532585,6554511
2005-10-01,56.270096,56.350483,51.768490,53.987137,38.114391,10589674
2005-11-01,54.324760,54.718651,48.874599,49.180065,34.720673,13887268
2005-12-01,48.231510,48.995178,42.403538,45.313503,31.990911,17891206
2006-01-01,45.418007,46.704182,42.483925,44.292606,31.383883,17902900
2006-02-01,44.766880,47.178455,43.448551,46.302250,32.807823,9837801
2006-03-01,46.262058,47.025723,44.292606,44.734726,31.697136,5952168
2006-04-01,45.217041,46.487137,43.448551,46.077171,32.767826,5568766
2006-05-01,46.020901,46.061092,42.652733,42.700966,30.366827,9243669
2006-06-01,42.765274,44.019295,41.398712,41.398712,29.440708,6966028
2006-07-01,41.406754,42.966236,38.946945,39.598072,28.271494,8111999
2006-08-01,39.581993,42.041801,37.845657,41.278133,29.470976,10164353
2006-09-01,41.527332,41.591640,38.014469,38.086819,27.192507,11240659
2006-10-01,38.078777,38.721867,36.350483,37.290997,26.734467,10044927
2006-11-01,37.098072,38.577171,36.109325,38.143085,27.345331,14642128
2006-12-01,38.368168,40.996784,37.982315,39.220257,28.117577,8283175
2007-01-01,39.083603,41.639870,39.067524,41.358521,29.781223,13560471
2007-02-01,41.278133,41.712219,37.146301,37.178455,26.771280,14104597
2007-03-01,37.017685,38.585209,36.575562,36.977493,26.626564,10861365
2007-04-01,36.872990,44.212219,36.856915,40.192924,29.069258,10494259
2007-05-01,39.959808,41.278133,39.790997,40.217041,29.086693,9912318
2007-06-01,40.192924,42.210609,38.231510,41.760448,30.202971,9247523
2007-07-01,41.639870,43.183281,38.810287,39.782959,28.893513,9953991
2007-08-01,39.228294,39.654343,35.699356,36.294212,26.359709,12667528
2007-09-01,36.053055,36.808681,35.409969,36.229904,26.313017,7626590
2007-10-01,36.487137,36.953377,34.839230,35.200966,25.685455,8414044
2007-11-01,34.967846,35.184887,25.771704,26.848875,19.591091,19878749
2007-12-01,26.856913,27.692926,24.702572,27.307074,19.925432,15080513
2008-01-01,27.411575,28.729904,25.064308,25.948553,19.059971,15971839
2008-02-01,25.964630,25.972670,22.982315,23.247587,17.076036,12826262
2008-03-01,23.255627,24.799034,21.503216,24.445337,17.955820,14002836
2008-04-01,24.614147,26.519293,23.408360,25.586817,18.936245,10824293
2008-05-01,26.045015,27.612539,25.892282,27.371384,20.256962,11521183
2008-06-01,27.467846,27.684887,24.204180,24.445337,18.091454,9353386
2008-07-01,24.887461,25.313505,21.913183,23.311897,17.363447,8760748
2008-08-01,23.352091,24.654341,22.877813,24.348875,18.135830,6714117
2008-09-01,23.995176,25.723473,22.749195,23.874598,17.782572,27813353
2008-10-01,23.834406,24.606110,20.988747,23.593248,17.693489,18031031
2008-11-01,23.472670,25.916399,21.591640,25.723473,19.291027,14745507
2008-12-01,25.723473,28.882637,24.927652,28.110931,21.081482,15114725
2009-01-01,28.014469,30.200966,27.483923,27.909967,21.056934,9940555
2009-02-01,28.127010,28.135048,23.979099,25.048231,18.897861,9184700
2009-03-01,24.855305,26.342443,23.175241,25.200966,19.013092,10726764
2009-04-01,25.200966,26.881029,24.212219,25.844051,19.630537,11758164
2009-05-01,25.892282,29.662378,25.321543,28.874598,21.932463,10612439
2009-06-01,28.938908,29.356913,27.331190,27.934084,21.218079,11017736
2009-07-01,27.934084,29.075563,26.117363,27.491961,21.006655,8662968
2009-08-01,27.733118,27.974277,25.538586,26.728296,20.423138,9043259
2009-09-01,26.848875,26.969454,25.080385,25.401930,19.409657,10174427
2009-10-01,25.321543,25.723473,23.954985,24.003216,18.458538,7842672
2009-11-01,23.954985,26.688103,23.890675,26.591640,20.449049,15168466
2009-12-01,26.567524,27.483923,25.972670,27.234728,20.943586,9288821
2010-01-01,27.274920,29.180063,26.639872,28.207396,21.830912,8811999
2010-02-01,28.183281,31.752413,28.151125,29.662378,22.956985,11853703
2010-03-01,29.670418,30.940514,28.971062,30.152733,23.336493,14110443
2010-04-01,30.096462,31.310289,29.340836,30.016077,23.365530,9379012
2010-05-01,30.104502,31.744373,29.590033,31.286175,24.354210,9254113
2010-06-01,30.964630,32.612541,30.152733,31.036978,24.160225,8289394
2010-07-01,30.876205,35.369774,30.265272,35.088425,27.457762,9418824
2010-08-01,35.289391,36.157555,33.898712,34.959808,27.357121,8109886
2010-09-01,35.152733,35.675240,32.194534,32.773312,25.646126,11034402
2010-10-01,32.717041,35.152733,32.403538,35.032154,27.549421,7928758
2010-11-01,34.927654,34.975883,32.379421,32.950161,25.912130,7283373
2010-12-01,33.118973,33.311897,32.274921,32.451767,25.520189,6028424
2011-01-01,32.709003,32.741158,30.393890,31.454985,24.865734,14006567
2011-02-01,31.655949,32.532154,30.956593,31.776527,25.119915,8902312
2011-03-01,31.623795,31.913183,30.377813,31.229904,24.687799,7899773
2011-04-01,31.302252,32.516075,30.426044,32.057877,25.479773,6193503
2011-05-01,32.065914,33.979099,31.953377,33.440514,26.578699,5133490
2011-06-01,33.215435,33.512863,30.868168,31.310289,24.885584,5013444
2011-07-01,31.310289,31.631832,29.268490,29.710611,23.738342,7002229
2011-08-01,29.630224,29.823151,27.741158,29.686495,23.719074,9075477
2011-09-01,30.136656,31.704180,27.797428,31.704180,25.331179,12722883
2011-10-01,31.551447,31.889069,29.461414,30.667204,24.650509,6099456
2011-11-01,30.538586,31.543407,28.850483,29.742765,23.907434,7923905
2011-12-01,30.305466,31.028938,28.834406,30.932476,24.863733,10939486
2012-01-01,30.932476,31.020901,29.212219,29.260450,23.649761,10557080
2012-02-01,29.268490,30.176849,27.282957,27.909967,22.558237,11772469
2012-03-01,28.030546,28.102894,26.213825,27.347267,22.103428,14043640
2012-04-01,27.347267,27.660772,25.924437,26.808681,21.801285,15398977
2012-05-01,26.808681,27.017685,25.008039,25.434084,20.683441,11007160
2012-06-01,25.434084,26.792604,25.168810,26.045015,21.180256,9237821
2012-07-01,26.045015,27.090033,25.040194,26.181671,21.429390,10127277
2012-08-01,26.213825,28.424437,26.045015,27.845659,22.791346,15425599
2012-09-01,27.845659,28.368168,26.680063,27.459806,22.475529,11347518
2012-10-01,27.475883,28.014469,26.945337,27.829582,22.914541,5945947
2012-11-01,27.700966,28.102894,26.342443,26.905146,22.153370,9268297
2012-12-01,26.929260,33.834404,26.688103,33.705788,27.752937,31450933
2013-01-01,33.882637,33.914791,31.921223,32.202572,26.660282,9275266
2013-02-01,32.154343,33.360130,31.430868,33.336014,27.598658,7629453
2013-03-01,32.709003,34.445339,32.339230,34.356915,28.443851,9978994
2013-04-01,34.244373,34.807076,32.765274,34.364952,28.605621,20033623
2013-05-01,35.329582,40.554661,35.088425,39.951767,33.256123,26928496
2013-06-01,39.911575,40.844051,37.001610,38.223473,31.817476,17190587
2013-07-01,38.223473,41.848873,37.057877,39.397106,32.959873,42919121
2013-08-01,39.389069,39.541801,35.908360,36.149517,30.242924,17653106
2013-09-01,36.575562,37.765274,35.570740,36.583603,30.606079,19531546
2013-10-01,36.655949,38.882637,36.053055,38.336014,32.237518,13278455
2013-11-01,38.344051,38.697750,34.614147,34.670418,29.155041,25866619
2013-12-01,34.565914,35.731510,32.813503,34.067524,28.648056,16180708
2014-01-01,34.115757,35.988747,33.271706,34.581993,29.244778,16680173
2014-02-01,34.517685,37.379421,33.215435,36.728294,31.059828,17561299
2014-03-01,36.374599,38.697750,36.229904,37.700966,31.882399,34212115
2014-04-01,37.588425,38.327972,36.583603,38.303860,32.562462,30951343
2014-05-01,38.183281,38.424438,36.688103,36.736336,31.229902,14912573
2014-06-01,36.704182,39.027332,36.704182,38.279743,32.541962,16254477
2014-07-01,38.183281,43.609325,37.789391,43.110931,36.835735,23753557
2014-08-01,43.086819,43.609325,41.808681,43.569134,37.227238,13374369
2014-09-01,43.432476,47.090031,43.303860,45.056271,38.497906,18940151
2014-10-01,45.040192,47.588425,42.813503,47.202572,40.511574,16871378
2014-11-01,47.290997,49.823151,45.675240,49.445339,42.436409,13966263
2014-12-01,49.839230,50.860130,47.170418,49.975883,42.891762,18504253
2015-01-01,50.016075,51.446945,46.647911,50.747589,43.732834,11934067
2015-02-01,50.908360,53.762058,48.713825,51.278133,44.190044,10773167
2015-03-01,51.004822,52.234726,48.593246,49.774921,42.894615,16490835
2015-04-01,49.670418,52.692924,48.802250,49.300644,42.656216,10323956
2015-05-01,49.188103,51.905144,48.995178,50.844051,43.991615,10664189
2015-06-01,50.610931,52.765274,50.249195,50.707394,43.873363,14106836
2015-07-01,50.860130,57.475883,50.217041,57.331188,49.798279,14387482
2015-08-01,57.162380,59.847267,55.016075,56.446945,49.030212,12713677
2015-09-01,55.884243,56.993568,54.316719,55.233120,47.975883,15197075
2015-10-01,55.265274,58.368168,53.271706,55.385853,48.284050,13478115
2015-11-01,55.450161,57.138264,53.303860,54.196140,47.246880,15469265
2015-12-01,54.075562,54.509647,51.752411,52.524117,45.789257,18259805
2016-01-01,51.824760,53.070740,49.236336,52.885853,46.280506,15633720
2016-02-01,53.167202,55.844051,50.305466,55.249195,48.348667,13182793
2016-03-01,55.088425,59.959808,54.445339,58.456593,51.155457,20763106
2016-04-01,58.384243,58.770096,55.233120,55.651127,48.875793,16574436
2016-05-01,55.836014,57.733120,54.887459,57.130226,50.174820,12167689
2016-06-01,57.106110,58.585209,54.300644,55.554661,48.791080,19131973
2016-07-01,55.827972,59.670418,55.409969,58.545017,51.608715,11992161
2016-08-01,58.504822,59.469452,56.672028,57.355305,50.559948,16938805
2016-09-01,57.122185,58.086819,54.011253,54.260448,47.831760,19569612
2016-10-01,54.260448,54.340836,52.733120,53.199356,47.075066,12369091
2016-11-01,53.247589,56.278133,50.104504,56.101288,49.642933,17822660
2016-12-01,56.278133,57.950161,55.442123,56.945339,50.389820,14254995
2017-01-01,57.057877,57.258842,54.381027,54.975883,48.825409,9673966
2017-02-01,55.000000,57.500000,53.794212,55.675240,49.446518,14793649
2017-03-01,55.868168,59.139870,55.273312,58.006432,51.516911,17499473
2017-04-01,57.942123,61.696140,56.471062,61.583603,54.895531,10835115
2017-05-01,61.543407,63.400322,60.651127,61.374599,54.709225,17750884
2017-06-01,61.374599,62.331188,57.162380,57.990353,51.692513,18092984
2017-07-01,57.660770,57.966236,54.477493,54.581993,48.828827,13575651
2017-08-01,54.606110,55.570740,53.336014,54.445339,48.706581,15144705
2017-09-01,53.054661,55.088425,51.969452,54.742764,48.972656,19609421
2017-10-01,54.863342,55.836014,53.488747,53.520901,48.079266,10163855
2017-11-01,53.464630,56.583603,53.231510,54.606110,49.054131,12498719
2017-12-01,54.662380,55.594856,54.332798,54.839230,49.263565,11906078
2018-01-01,54.573956,56.205788,53.038586,53.561092,48.306561,16091514
2018-02-01,53.545017,54.212219,50.884243,52.990353,47.791813,14803726
2018-03-01,52.749195,54.356915,50.755627,52.323151,47.190063,14806712
2018-04-01,52.258842,53.577171,50.667202,52.491962,47.534100,9029698
2018-05-01,52.540192,53.914791,51.615757,53.898712,48.807987,15042699
2018-06-01,53.882637,55.369774,51.599678,54.340836,49.208359,12791057
2018-07-01,54.485531,56.221867,53.295818,55.289391,50.293480,12268204
2018-08-01,55.466236,55.819935,53.617363,54.260448,49.357506,11416687
2018-09-01,54.236336,55.948551,53.247589,53.344051,48.523926,15383675
2018-10-01,53.472668,53.914791,50.257236,52.926044,48.353485,13400493
2018-11-01,52.853699,61.820000,51.900002,61.290001,55.994839,17631374
2018-12-01,61.500000,63.189999,59.860001,61.110001,55.830379,14743000
2019-01-01,60.970001,64.889999,60.369999,63.630001,58.411541,13818300
2019-02-01,63.669998,67.339996,63.009998,65.540001,60.164886,9999600
2019-03-01,65.660004,66.809998,64.269997,65.919998,60.513729,12323300
2019-04-01,66.139999,67.440002,64.599998,65.629997,60.522614,8584900
2019-05-01,64.879997,70.860001,64.160004,69.360001,63.962322,15022600
2019-06-01,69.300003,71.519997,66.349998,67.050003,61.832111,11001400
2019-07-01,67.150002,69.260002,65.120003,68.480003,63.435070,8665200
2019-08-01,68.339996,73.099998,67.510002,72.870003,67.501648,10564500
2019-09-01,72.690002,76.309998,71.650002,75.459999,69.900833,12720400
2019-10-01,75.500000,76.070000,68.800003,70.239998,65.348763,11260300
2019-11-01,70.290001,72.230003,68.489998,71.599998,66.614044,11493500
2019-12-01,71.570000,72.750000,66.620003,67.000000,62.334366,9564200
2020-01-01,67.010002,69.959999,66.370003,69.239998,64.702682,8524500
2020-02-01,69.470001,71.660004,66.339996,66.500000,62.142242,9244800
2020-03-01,66.860001,72.910004,59.009998,72.550003,67.795784,30638900
2020-04-01,71.070000,77.000000,68.269997,68.500000,64.315186,17677700
2020-05-01,68.029999,71.720001,65.459999,68.160004,63.995987,13194000
2020-06-01,68.190002,68.620003,64.750000,66.110001,62.071182,19019700
2020-07-01,66.620003,70.690002,66.099998,69.489998,65.559952,9105900
2020-08-01,69.849998,71.769997,67.279999,67.410004,63.597576,10590300
2020-09-01,67.029999,71.279999,66.419998,69.730003,65.786369,15611200
2020-10-01,69.730003,69.910004,65.699997,66.320000,62.859463,9674800
2020-11-01,66.760002,68.529999,63.610001,64.199997,60.850098,17526300
2020-12-01,64.370003,66.540001,62.750000,62.810001,59.532619,18833100
2021-01-01,63.009998,65.510002,61.549999,61.750000,58.828857,11377600
2021-02-01,61.799999,63.490002,60.860001,61.330002,58.428719,12925800
2021-03-01,61.889999,70.389999,61.590000,70.199997,66.879128,21177400
2021-04-01,70.320000,71.400002,67.739998,68.250000,65.352570,7568900
2021-05-01,68.449997,75.690002,68.050003,73.769997,70.638229,14946600
2021-06-01,74.070000,76.599998,74.059998,76.290001,73.051254,10259900
2021-07-01,76.629997,84.470001,75.669998,84.400002,81.174767,7639000
2021-08-01,84.440002,89.650002,84.440002,88.889999,85.493179,10643800
2021-09-01,89.000000,92.000000,83.320000,86.919998,83.598473,11326100
2021-10-01,87.279999,95.489998,85.699997,93.080002,89.892830,10357900
2021-11-01,93.199997,99.339996,92.320000,96.300003,93.002556,11316000
2021-12-01,96.570000,105.150002,95.279999,103.639999,100.091232,10094800
2022-01-01,103.349998,103.949997,90.459999,98.070000,95.058746,9913600
2022-02-01,98.669998,102.370003,95.010002,98.870003,95.834183,8625800
2022-03-01,98.839996,116.879997,97.650002,112.180000,108.735497,17758300
2022-04-01,112.010002,119.580002,110.230003,117.510002,114.265297,9209000
2022-05-01,117.570000,118.070000,108.680000,116.690002,113.467941,17242400
2022-06-01,117.080002,119.250000,109.589996,116.089996,112.884491,11761000
2022-07-01,116.059998,123.180000,115.309998,116.570000,113.758896,8911400
2022-08-01,115.570000,124.769997,114.739998,116.070000,113.270943,9992500
2022-09-01,116.150002,119.750000,109.320000,109.379997,106.742279,10448400
2022-10-01,109.970001,114.459999,105.610001,111.620003,109.309441,7037600
2022-11-01,112.760002,122.930000,105.570000,121.400002,118.886993,11327900
2022-12-01,121.290001,126.290001,119.260002,119.720001,117.241776,9711000
2023-01-01,120.449997,121.809998,115.300003,119.199997,117.115173,9626900
2023-02-01,119.279999,120.809998,113.989998,116.610001,114.570473,9168200
2023-03-01,116.150002,124.230003,112.110001,123.169998,121.015739,10239400
2023-04-01,122.800003,128.490005,122.209999,127.430000,125.645294,7391800
2023-05-01,127.709999,129.250000,118.440002,118.690002,117.027702,10090400
2023-06-01,118.379997,121.699997,114.750000,121.279999,119.581436,9982200
2023-07-01,121.269997,121.589996,116.000000,117.000000,115.802017,6167100
2023-08-01,117.080002,120.650002,113.699997,117.330002,116.128639,8139700
2023-09-01,117.870003,119.849998,111.470001,115.400002,114.218399,8626500
2023-10-01,115.589996,118.739998,110.519997,113.419998,112.686073,6763000
2023-11-01,113.989998,124.589996,113.139999,117.000000,116.242905,9740500
2023-12-01,117.709999,128.440002,117.139999,128.279999,127.449913,10865200
2024-01-01,127.709999,136.559998,125.660004,134.350006,133.954498,7693400
2024-02-01,134.940002,148.100006,132.550003,144.639999,144.214203,6717500
2024-03-01,144.779999,154.699997,141.589996,150.100006,149.658127,9661200
2024-04-01,150.339996,151.199997,145.800003,146.589996,146.589996,3097100
